,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,zipcode,airbnb_price_mean,airbnb_record_count
185,Ascot Vale,4,h,1480000.0,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,-37.7757,144.9088,6567.0,3032.0,111.61363636363636,176.0
186,Ascot Vale,2,t,865000.0,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,-37.7713,144.9038,6567.0,3032.0,111.61363636363636,176.0
187,Ascot Vale,2,u,442000.0,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,-37.7733,144.9219,6567.0,3032.0,111.61363636363636,176.0
188,Ascot Vale,3,h,1037500.0,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,-37.7779,144.9133,6567.0,3032.0,111.61363636363636,176.0
189,Ascot Vale,3,t,1050000.0,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,-37.7744,144.9035,6567.0,3032.0,111.61363636363636,176.0
190,Ascot Vale,2,u,440000.0,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,-37.7749,144.9137,6567.0,3032.0,111.61363636363636,176.0
191,Ascot Vale,4,h,1430000.0,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,-37.7766,144.9187,6567.0,3032.0,111.61363636363636,176.0
192,Ascot Vale,3,h,1130000.0,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,-37.7774,144.928,6567.0,3032.0,111.61363636363636,176.0
193,Ascot Vale,3,h,1135000.0,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,-37.777,144.9176,6567.0,3032.0,111.61363636363636,176.0
194,Ascot Vale,4,h,950000.0,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,-37.7778,144.9131,6567.0,3032.0,111.61363636363636,176.0
195,Ascot Vale,2,u,390000.0,5.9,3032.0,2.0,1.0,1.0,1957.0,69.0,2012.0,-37.7731,144.9074,6567.0,3032.0,111.61363636363636,176.0
196,Ascot Vale,4,h,1345000.0,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,-37.7769,144.9138,6567.0,3032.0,111.61363636363636,176.0
197,Ascot Vale,3,h,1381500.0,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,-37.7727,144.9055,6567.0,3032.0,111.61363636363636,176.0
198,Ascot Vale,3,h,940000.0,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,-37.7778,144.9061,6567.0,3032.0,111.61363636363636,176.0
199,Ascot Vale,3,h,995000.0,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,-37.7778,144.9042,6567.0,3032.0,111.61363636363636,176.0
200,Ascot Vale,3,h,786000.0,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,-37.7816,144.9217,6567.0,3032.0,111.61363636363636,176.0
201,Ascot Vale,2,h,705000.0,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,-37.7825,144.9206,6567.0,3032.0,111.61363636363636,176.0
202,Ascot Vale,2,h,760000.0,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,-37.7807,144.9285,6567.0,3032.0,111.61363636363636,176.0
203,Ascot Vale,3,t,1000000.0,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,-37.7766,144.9277,6567.0,3032.0,111.61363636363636,176.0
204,Ascot Vale,3,h,1305000.0,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,-37.7768,144.9223,6567.0,3032.0,111.61363636363636,176.0
205,Ascot Vale,3,h,1215000.0,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,-37.7762,144.9174,6567.0,3032.0,111.61363636363636,176.0
206,Ascot Vale,2,u,545000.0,5.9,3032.0,2.0,1.0,2.0,194.0,71.0,1900.0,-37.7772,144.9118,6567.0,3032.0,111.61363636363636,176.0
207,Ascot Vale,4,h,1705000.0,5.9,3032.0,4.0,2.0,4.0,598.0,273.0,2012.0,-37.7774,144.9104,6567.0,3032.0,111.61363636363636,176.0
208,Ashburton,4,h,2650000.0,11.0,3147.0,4.0,3.0,2.0,753.0,399.0,2015.0,-37.8669,145.0767,3052.0,,,
209,Ashburton,3,h,1670000.0,11.0,3147.0,3.0,2.0,2.0,599.0,220.0,1930.0,-37.8673,145.0688,3052.0,,,
210,Ashburton,3,t,2050000.0,11.0,3147.0,3.0,3.0,4.0,310.0,315.0,2014.0,-37.874,145.0714,3052.0,,,
211,Ashburton,3,h,1555000.0,11.0,3147.0,3.0,2.0,2.0,731.0,149.0,1935.0,-37.8666,145.0676,3052.0,,,
212,Ashburton,3,h,1100000.0,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,-37.8699,145.0778,3052.0,,,
213,Ashburton,3,h,1337000.0,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,-37.8685,145.0786,3052.0,,,
214,Ashburton,3,h,1518000.0,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,-37.8675,145.0668,3052.0,,,
215,Ashburton,3,h,1710000.0,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,-37.8695,145.084,3052.0,,,
216,Ashburton,3,h,1655000.0,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,-37.8599,145.0815,3052.0,,,
217,Ashburton,4,h,1550000.0,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,-37.86,145.0817,3052.0,,,
218,Ashburton,3,h,1662000.0,11.0,3147.0,3.0,2.0,2.0,351.0,228.0,2006.0,-37.8742,145.07,3052.0,,,
219,Ashburton,3,h,1665000.0,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,-37.8737,145.0695,3052.0,,,
220,Ashburton,3,t,900000.0,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,-37.8655,145.0808,3052.0,,,
221,Ashburton,5,h,2752000.0,11.0,3147.0,6.0,4.0,2.0,1075.0,390.0,2010.0,-37.8714,145.07299999999995,3052.0,,,
222,Ashburton,3,h,1500000.0,11.0,3147.0,3.0,2.0,2.0,710.0,139.0,1945.0,-37.8653,145.0897,3052.0,,,
223,Ashburton,4,h,1800000.0,11.0,3147.0,4.0,2.0,4.0,749.0,206.0,1950.0,-37.8669,145.077,3052.0,,,
224,Ashburton,3,h,1830000.0,11.0,3147.0,3.0,2.0,3.0,724.0,168.0,1940.0,-37.8619,145.0879,3052.0,,,
225,Ashburton,3,h,1415000.0,11.0,3147.0,3.0,1.0,1.0,605.0,111.0,1950.0,-37.8703,145.0774,3052.0,,,
226,Ashburton,2,h,1440000.0,11.0,3147.0,2.0,1.0,1.0,687.0,104.0,1940.0,-37.872,145.0692,3052.0,,,
227,Ashburton,4,t,1250000.0,11.0,3147.0,4.0,2.0,2.0,321.0,199.0,2007.0,-37.8693,145.08,3052.0,,,
228,Ashburton,5,h,1600000.0,11.0,3147.0,5.0,3.0,4.0,700.0,266.0,1950.0,-37.8724,145.0758,3052.0,,,
229,Ashburton,4,h,1860000.0,11.0,3147.0,4.0,2.0,3.0,696.0,274.0,2000.0,-37.8711,145.0746,3052.0,,,
230,Ashburton,4,h,1790000.0,11.0,3147.0,4.0,2.0,2.0,514.0,240.0,1935.0,-37.8664,145.0772,3052.0,,,
231,Ashburton,4,h,1950000.0,11.0,3147.0,4.0,2.0,2.0,844.0,278.0,1940.0,-37.8715,145.0688,3052.0,,,
232,Ashburton,3,h,1650000.0,11.0,3147.0,3.0,1.0,1.0,697.0,164.0,1947.0,-37.8636,145.0903,3052.0,,,
233,Ashwood,4,h,1200000.0,12.2,3147.0,4.0,3.0,2.0,372.0,201.0,2016.0,-37.8716,145.0999,2894.0,,,
234,Ashwood,2,h,1075000.0,12.2,3147.0,2.0,1.0,2.0,695.0,114.0,1950.0,-37.8694,145.0944,2894.0,,,
235,Ashwood,4,h,1500000.0,12.2,3147.0,2.0,2.0,2.0,621.0,203.0,2000.0,-37.8647,145.1023,2894.0,,,
236,Ashwood,2,t,700000.0,12.2,3147.0,2.0,1.0,2.0,367.0,110.0,1970.0,-37.8662,145.109,2894.0,,,
237,Ashwood,3,h,761000.0,12.2,3147.0,3.0,2.0,4.0,400.0,94.0,1950.0,-37.8675,145.106,2894.0,,,
238,Ashwood,4,h,1100000.0,12.2,3147.0,3.0,2.0,2.0,803.0,152.0,1970.0,-37.8621,145.1126,2894.0,,,
239,Ashwood,2,u,690000.0,12.2,3147.0,2.0,1.0,1.0,216.0,90.0,2003.0,-37.8711,145.1017,2894.0,,,
240,Ashwood,3,h,1631000.0,12.2,3147.0,3.0,2.0,3.0,782.0,215.0,1950.0,-37.8621,145.1021,2894.0,,,
241,Ashwood,4,h,1500000.0,12.2,3147.0,4.0,2.0,1.0,593.0,255.0,1930.0,-37.8655,145.096,2894.0,,,
242,Ashwood,5,h,1529500.0,12.2,3147.0,5.0,3.0,2.0,585.0,317.0,2000.0,-37.8637,145.1024,2894.0,,,
243,Ashwood,2,u,600000.0,12.2,3147.0,2.0,1.0,1.0,153.0,80.0,1970.0,-37.8696,145.0962,2894.0,,,
244,Ashwood,4,h,1240000.0,12.2,3147.0,4.0,2.0,2.0,766.0,192.0,1950.0,-37.8629,145.1097,2894.0,,,
245,Ashwood,2,u,700000.0,12.2,3147.0,2.0,1.0,2.0,192.0,88.0,2007.0,-37.8709,145.102,2894.0,,,
246,Ashwood,2,h,1110000.0,12.2,3147.0,2.0,1.0,1.0,586.0,86.0,1950.0,-37.8683,145.1082,2894.0,,,
247,Ashwood,3,h,1305000.0,12.2,3147.0,3.0,1.0,1.0,760.0,120.0,1960.0,-37.858,145.1038,2894.0,,,
248,Ashwood,3,h,855000.0,12.2,3147.0,3.0,2.0,1.0,320.0,85.0,1958.0,-37.87,145.1103,2894.0,,,
249,Ashwood,3,t,900500.0,12.2,3147.0,3.0,2.0,2.0,256.0,134.0,2012.0,-37.8655,145.1096,2894.0,,,
250,Ashwood,3,h,1200000.0,12.2,3147.0,3.0,2.0,2.0,839.0,198.0,1970.0,-37.8614,145.1098,2894.0,,,
251,Ashwood,3,t,830000.0,12.2,3147.0,2.0,1.0,2.0,212.0,130.0,2012.0,-37.8723,145.1089,2894.0,,,
252,Avondale Heights,3,h,850000.0,10.5,3034.0,3.0,1.0,1.0,593.0,118.0,1970.0,-37.7677,144.8674,4502.0,,,
253,Avondale Heights,3,h,750000.0,10.5,3034.0,3.0,1.0,1.0,0.0,103.0,1980.0,-37.7634,144.8611,4502.0,,,
254,Avondale Heights,3,t,851000.0,10.5,3034.0,3.0,3.0,1.0,557.0,181.0,2017.0,-37.77,144.8572,4502.0,,,
255,Avondale Heights,4,h,1155000.0,10.5,3034.0,3.0,2.0,2.0,569.0,225.0,2008.0,-37.7654,144.8655,4502.0,,,
256,Avondale Heights,3,h,680000.0,10.5,3034.0,3.0,1.0,2.0,570.0,120.0,1970.0,-37.7591,144.8542,4502.0,,,
257,Avondale Heights,3,h,627500.0,10.5,3034.0,3.0,1.0,1.0,550.0,143.0,1970.0,-37.7632,144.8622,4502.0,,,
258,Avondale Heights,4,h,950000.0,10.5,3034.0,4.0,3.0,3.0,761.0,281.0,1970.0,-37.7524,144.8714,4502.0,,,
259,Avondale Heights,3,h,705000.0,10.5,3034.0,3.0,1.0,1.0,581.0,106.0,1960.0,-37.7691,144.8575,4502.0,,,
260,Avondale Heights,4,h,1100000.0,10.5,3034.0,4.0,3.0,2.0,873.0,395.0,1992.0,-37.7609,144.8639,4502.0,,,
261,Avondale Heights,3,h,892500.0,10.5,3034.0,3.0,1.0,1.0,586.0,118.0,1965.0,-37.7642,144.8603,4502.0,,,
262,Avondale Heights,2,h,522500.0,10.5,3034.0,2.0,1.0,1.0,220.0,101.0,1995.0,-37.756,144.8641,4502.0,,,
263,Avondale Heights,4,h,680000.0,10.5,3034.0,4.0,2.0,2.0,554.0,140.0,1960.0,-37.7649,144.8633,4502.0,,,
264,Avondale Heights,3,h,875000.0,10.5,3034.0,3.0,1.0,3.0,812.0,117.0,1960.0,-37.765,144.8578,4502.0,,,
265,Avondale Heights,4,h,762000.0,10.5,3034.0,4.0,2.0,2.0,589.0,150.0,1961.0,-37.7573,144.8534,4502.0,,,
266,Avondale Heights,2,u,411000.0,10.5,3034.0,2.0,1.0,1.0,0.0,85.0,1995.0,-37.7608,144.863,4502.0,,,
267,Avondale Heights,3,h,805000.0,10.5,3034.0,3.0,2.0,2.0,593.0,103.0,1970.0,-37.7607,144.8581,4502.0,,,
268,Avondale Heights,3,h,634000.0,10.5,3034.0,4.0,2.0,1.0,582.0,153.0,1950.0,-37.7584,144.8568,4502.0,,,
269,Balaclava,4,h,1819000.0,6.6,3183.0,3.0,2.0,1.0,244.0,180.0,1900.0,-37.8668,144.9928,2952.0,3183.0,127.51840490797547,326.0
270,Balaclava,2,u,410000.0,6.6,3183.0,2.0,1.0,2.0,0.0,61.0,1965.0,-37.8731,144.9958,2952.0,3183.0,127.51840490797547,326.0
271,Balaclava,2,t,1015000.0,6.6,3183.0,2.0,1.0,2.0,114.0,120.0,2000.0,-37.8723,144.9961,2952.0,3183.0,127.51840490797547,326.0
272,Balaclava,2,u,502500.0,6.6,3183.0,2.0,1.0,1.0,0.0,65.0,1960.0,-37.8725,144.9952,2952.0,3183.0,127.51840490797547,326.0
273,Balaclava,2,u,520000.0,6.6,3183.0,2.0,1.0,0.0,0.0,58.0,1970.0,-37.8742,144.9972,2952.0,3183.0,127.51840490797547,326.0
274,Balaclava,2,u,442000.0,6.6,3183.0,2.0,1.0,1.0,0.0,61.0,1960.0,-37.8726,144.9962,2952.0,3183.0,127.51840490797547,326.0
275,Balaclava,3,h,1193000.0,6.6,3183.0,3.0,1.0,1.0,178.0,100.0,1920.0,-37.8663,144.9948,2952.0,3183.0,127.51840490797547,326.0
276,Balaclava,2,u,416000.0,6.6,3183.0,2.0,1.0,1.0,0.0,49.0,1960.0,-37.8678,144.9966,2952.0,3183.0,127.51840490797547,326.0
277,Balaclava,2,u,474000.0,6.6,3183.0,2.0,1.0,1.0,0.0,59.0,1970.0,-37.8667,144.9917,2952.0,3183.0,127.51840490797547,326.0
278,Balaclava,2,h,981000.0,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,-37.874,144.9933,2952.0,3183.0,127.51840490797547,326.0
279,Balaclava,3,h,1690000.0,6.6,3183.0,3.0,2.0,2.0,339.0,159.0,1890.0,-37.872,144.9909,2952.0,3183.0,127.51840490797547,326.0
280,Balaclava,2,u,540000.0,6.6,3183.0,2.0,1.0,1.0,483.0,51.0,1970.0,-37.8727,144.9969,2952.0,3183.0,127.51840490797547,326.0
281,Balwyn,2,h,2100000.0,9.7,3103.0,2.0,1.0,1.0,659.0,123.0,1920.0,-37.8094,145.0807,5682.0,,,
282,Balwyn,4,h,1800000.0,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,-37.811,145.0958,5682.0,,,
283,Balwyn,2,t,1255000.0,9.7,3103.0,2.0,1.0,1.0,208.0,129.0,2000.0,-37.8128,145.0975,5682.0,,,
284,Balwyn,3,u,1070000.0,9.7,3103.0,3.0,2.0,2.0,206.0,112.0,1998.0,-37.8161,145.0812,5682.0,,,
285,Balwyn,4,h,2400000.0,9.7,3103.0,4.0,2.0,2.0,744.0,226.0,1985.0,-37.8147,145.0748,5682.0,,,
286,Balwyn,2,u,806000.0,9.7,3103.0,2.0,1.0,1.0,122.0,97.0,1977.0,-37.8124,145.0916,5682.0,,,
287,Balwyn,5,h,2250000.0,9.7,3103.0,5.0,3.0,2.0,600.0,356.0,2006.0,-37.8061,145.0801,5682.0,,,
288,Balwyn,5,h,2800000.0,9.7,3103.0,5.0,3.0,2.0,678.0,349.0,2001.0,-37.8048,145.0708,5682.0,,,
289,Balwyn,2,h,1850000.0,9.7,3103.0,3.0,1.0,1.0,1015.0,166.0,1930.0,-37.8074,145.0826,5682.0,,,
290,Balwyn,3,h,700000.0,9.7,3103.0,3.0,1.0,1.0,188.0,110.0,1970.0,-37.8065,145.065,5682.0,,,
291,Balwyn,2,h,500000.0,9.7,3103.0,2.0,1.0,1.0,0.0,72.0,1960.0,-37.8162,145.0841,5682.0,,,
292,Balwyn,3,h,2125000.0,9.7,3103.0,3.0,2.0,2.0,699.0,252.0,1985.0,-37.814,145.0966,5682.0,,,
293,Balwyn,4,h,1800000.0,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,-37.8032,145.0693,5682.0,,,
294,Balwyn,2,u,635000.0,9.7,3103.0,2.0,1.0,1.0,0.0,70.0,2014.0,-37.8116,145.0724,5682.0,,,
295,Balwyn,2,u,526000.0,9.7,3103.0,2.0,1.0,1.0,0.0,73.0,1960.0,-37.8144,145.0993,5682.0,,,
296,Balwyn,3,h,905000.0,9.7,3103.0,3.0,1.0,2.0,281.0,150.0,1995.0,-37.8013,145.0652,5682.0,,,
297,Balwyn,4,h,1750000.0,9.7,3103.0,4.0,3.0,2.0,453.0,308.0,2016.0,-37.8044,145.1006,5682.0,,,
298,Balwyn,2,t,760000.0,9.7,3103.0,2.0,1.0,1.0,121.0,100.0,1960.0,-37.8112,145.0881,5682.0,,,
299,Balwyn,3,t,1367000.0,9.7,3103.0,3.0,2.0,2.0,219.0,164.0,2003.0,-37.8125,145.0849,5682.0,,,
300,Balwyn,4,t,1400000.0,9.7,3103.0,4.0,3.0,2.0,241.0,240.0,2009.0,-37.8042,145.1042,5682.0,,,
301,Balwyn,4,h,3270000.0,9.7,3103.0,4.0,2.0,4.0,935.0,241.0,1927.0,-37.8157,145.0795,5682.0,,,
302,Balwyn,2,u,625000.0,9.7,3103.0,2.0,1.0,1.0,115.0,104.0,1960.0,-37.8122,145.0879,5682.0,,,
303,Balwyn,4,h,2730000.0,9.7,3103.0,4.0,3.0,2.0,674.0,336.0,1997.0,-37.8068,145.0786,5682.0,,,
304,Balwyn,2,u,460000.0,9.7,3103.0,2.0,1.0,1.0,0.0,79.0,1950.0,-37.8152,145.0839,5682.0,,,
305,Balwyn,2,u,1053000.0,9.7,3103.0,2.0,1.0,2.0,231.0,98.0,1985.0,-37.8123,145.0821,5682.0,,,
306,Balwyn,3,t,1472000.0,9.7,3103.0,3.0,2.0,2.0,306.0,170.0,1995.0,-37.8106,145.0848,5682.0,,,
307,Balwyn,2,u,754000.0,9.7,3103.0,2.0,1.0,1.0,87.0,88.0,1990.0,-37.8134,145.08100000000005,5682.0,,,
308,Balwyn,4,h,2188000.0,9.7,3103.0,4.0,2.0,2.0,752.0,253.0,1981.0,-37.8149,145.0747,5682.0,,,
309,Balwyn,2,u,755000.0,9.7,3103.0,2.0,1.0,1.0,213.0,92.0,1980.0,-37.8092,145.0789,5682.0,,,
310,Balwyn,4,h,3290000.0,9.7,3103.0,4.0,3.0,2.0,1007.0,350.0,1910.0,-37.8135,145.0995,5682.0,,,
311,Balwyn,4,h,2410000.0,9.7,3103.0,4.0,2.0,1.0,685.0,207.0,1940.0,-37.8056,145.071,5682.0,,,
312,Balwyn,2,u,650000.0,9.7,3103.0,2.0,1.0,1.0,0.0,150.0,1960.0,-37.8147,145.084,5682.0,,,
313,Balwyn,4,h,2000000.0,9.7,3103.0,3.0,1.0,2.0,739.0,291.0,1930.0,-37.8039,145.0631,5682.0,,,
314,Balwyn,4,h,1900000.0,9.7,3103.0,4.0,2.0,1.0,665.0,155.0,1940.0,-37.8057,145.0825,5682.0,,,
315,Balwyn,3,h,3401000.0,9.7,3103.0,3.0,2.0,1.0,706.0,166.0,1930.0,-37.8161,145.0748,5682.0,,,
316,Balwyn,3,h,1750000.0,9.7,3103.0,3.0,2.0,3.0,613.0,193.0,1943.0,-37.8056,145.0688,5682.0,,,
317,Balwyn,5,h,2450000.0,9.7,3103.0,4.0,2.0,2.0,981.0,260.0,1960.0,-37.8058,145.0627,5682.0,,,
318,Balwyn,2,u,730000.0,9.7,3103.0,2.0,1.0,1.0,130.0,80.0,1960.0,-37.812,145.0876,5682.0,,,
319,Balwyn,3,h,1500000.0,9.7,3103.0,3.0,2.0,2.0,404.0,190.0,2011.0,-37.8075,145.1011,5682.0,,,
320,Balwyn,4,h,1700000.0,9.7,3103.0,3.0,1.0,1.0,672.0,115.0,1935.0,-37.8099,145.0792,5682.0,,,
321,Balwyn North,3,t,1315000.0,9.2,3104.0,3.0,2.0,2.0,260.0,167.0,2000.0,-37.7966,145.1021,7809.0,,,
322,Balwyn North,3,h,1500000.0,9.2,3104.0,3.0,2.0,1.0,778.0,154.0,1950.0,-37.7939,145.0789,7809.0,,,
323,Balwyn North,4,h,3230000.0,9.2,3104.0,4.0,4.0,3.0,1135.0,275.0,1960.0,-37.8014,145.0892,7809.0,,,
324,Balwyn North,4,h,1905000.0,9.2,3104.0,4.0,2.0,2.0,647.0,185.0,1955.0,-37.7917,145.0868,7809.0,,,
325,Balwyn North,4,h,1900000.0,9.2,3104.0,4.0,2.0,2.0,642.0,215.0,1955.0,-37.7988,145.0726,7809.0,,,
326,Balwyn North,3,h,2251000.0,9.2,3104.0,3.0,1.0,2.0,888.0,137.0,1950.0,-37.8002,145.0949,7809.0,,,
327,Balwyn North,4,h,2205000.0,9.2,3104.0,4.0,2.0,2.0,750.0,214.0,1950.0,-37.7906,145.0788,7809.0,,,
328,Balwyn North,3,h,1265000.0,9.2,3104.0,3.0,2.0,1.0,347.0,160.0,2011.0,-37.7947,145.1035,7809.0,,,
329,Balwyn North,4,h,1750000.0,9.2,3104.0,4.0,2.0,2.0,673.0,185.0,1960.0,-37.7856,145.0918,7809.0,,,
330,Balwyn North,3,h,1450000.0,9.2,3104.0,3.0,1.0,2.0,665.0,124.0,1950.0,-37.7862,145.0781,7809.0,,,
331,Balwyn North,4,h,2614000.0,9.2,3104.0,4.0,2.0,2.0,772.0,150.0,1955.0,-37.7959,145.0787,7809.0,,,
332,Balwyn North,4,h,1825000.0,9.2,3104.0,4.0,2.0,3.0,736.0,225.0,1958.0,-37.7944,145.1028,7809.0,,,
333,Balwyn North,3,t,1150000.0,9.2,3104.0,3.0,2.0,1.0,207.0,144.0,2003.0,-37.7893,145.092,7809.0,,,
334,Balwyn North,4,h,1572000.0,9.2,3104.0,4.0,2.0,2.0,662.0,330.0,1965.0,-37.798,145.1007,7809.0,,,
335,Balwyn North,5,h,1750000.0,9.2,3104.0,5.0,3.0,2.0,705.0,365.0,2013.0,-37.7851,145.0775,7809.0,,,
336,Balwyn North,4,h,1850000.0,9.2,3104.0,4.0,2.0,2.0,619.0,254.0,1990.0,-37.8025,145.0843,7809.0,,,
337,Balwyn North,4,h,2130000.0,9.2,3104.0,4.0,3.0,2.0,1274.0,275.0,1970.0,-37.7822,145.0907,7809.0,,,
338,Balwyn North,5,h,3690000.0,9.2,3104.0,4.0,4.0,2.0,624.0,154.0,1967.0,-37.802,145.0797,7809.0,,,
339,Balwyn North,4,h,1740000.0,9.2,3104.0,4.0,2.0,2.0,610.0,275.0,1993.0,-37.7843,145.0891,7809.0,,,
340,Balwyn North,4,h,2575000.0,9.2,3104.0,4.0,3.0,2.0,657.0,355.0,2006.0,-37.7981,145.0904,7809.0,,,
341,Balwyn North,4,h,1388800.0,9.2,3104.0,3.0,2.0,1.0,517.0,247.0,1970.0,-37.783,145.0926,7809.0,,,
342,Balwyn North,4,h,1800000.0,9.2,3104.0,4.0,2.0,4.0,587.0,165.0,1960.0,-37.7841,145.0953,7809.0,,,
343,Balwyn North,4,h,2910000.0,9.2,3104.0,4.0,3.0,2.0,1070.0,247.0,1992.0,-37.7975,145.0716,7809.0,,,
344,Balwyn North,5,h,2200000.0,9.2,3104.0,5.0,3.0,2.0,900.0,355.0,1955.0,-37.7868,145.0677,7809.0,,,
345,Balwyn North,3,h,1700000.0,9.2,3104.0,3.0,2.0,3.0,763.0,168.0,1960.0,-37.7935,145.0865,7809.0,,,
346,Balwyn North,3,h,1230000.0,9.2,3104.0,3.0,3.0,1.0,310.0,188.0,2012.0,-37.7949,145.1014,7809.0,,,
347,Balwyn North,4,h,1950000.0,9.2,3104.0,3.0,3.0,2.0,665.0,232.0,1970.0,-37.7889,145.0904,7809.0,,,
348,Balwyn North,5,h,1750000.0,9.2,3104.0,5.0,2.0,2.0,710.0,170.0,1955.0,-37.7907,145.0916,7809.0,,,
349,Balwyn North,5,h,2000000.0,9.2,3104.0,5.0,2.0,2.0,1002.0,244.0,1950.0,-37.796,145.0984,7809.0,,,
350,Balwyn North,3,h,1480000.0,9.2,3104.0,3.0,1.0,4.0,605.0,116.0,1950.0,-37.7951,145.0696,7809.0,,,
351,Balwyn North,3,h,1818000.0,9.2,3104.0,3.0,1.0,1.0,722.0,90.0,1930.0,-37.7956,145.0829,7809.0,,,
352,Balwyn North,4,h,2525000.0,9.2,3104.0,4.0,2.0,2.0,1235.0,196.0,1960.0,-37.7988,145.089,7809.0,,,
353,Balwyn North,4,h,1720000.0,9.2,3104.0,4.0,3.0,2.0,869.0,170.0,1950.0,-37.8002,145.0999,7809.0,,,
354,Balwyn North,4,h,1675000.0,9.2,3104.0,4.0,2.0,2.0,667.0,201.0,1974.0,-37.7835,145.0883,7809.0,,,
355,Balwyn North,4,t,1680000.0,9.2,3104.0,4.0,3.0,1.0,362.0,200.0,2014.0,-37.7987,145.0788,7809.0,,,
356,Balwyn North,4,h,2205000.0,9.2,3104.0,4.0,2.0,2.0,1010.0,250.0,1950.0,-37.7982,145.0903,7809.0,,,
357,Balwyn North,3,h,2100000.0,9.2,3104.0,3.0,2.0,3.0,949.0,175.0,1940.0,-37.796,145.0696,7809.0,,,
358,Balwyn North,2,h,685000.0,9.2,3104.0,2.0,1.0,1.0,177.0,85.0,1975.0,-37.7935,145.0679,7809.0,,,
359,Balwyn North,3,h,1335000.0,9.2,3104.0,3.0,2.0,2.0,368.0,177.0,2009.0,-37.7846,145.0935,7809.0,,,
360,Balwyn North,4,h,1900000.0,9.2,3104.0,4.0,2.0,4.0,587.0,165.0,1960.0,-37.7841,145.0953,7809.0,,,
361,Balwyn North,2,u,1040000.0,9.2,3104.0,2.0,1.0,1.0,250.0,112.0,1995.0,-37.7996,145.0959,7809.0,,,
362,Balwyn North,4,h,1250000.0,9.2,3104.0,4.0,2.0,2.0,644.0,153.0,1950.0,-37.7997,145.0993,7809.0,,,
363,Balwyn North,5,h,1875000.0,9.2,3104.0,5.0,3.0,2.0,842.0,200.0,1961.0,-37.7854,145.0869,7809.0,,,
364,Balwyn North,4,h,1530000.0,9.2,3104.0,4.0,2.0,2.0,701.0,198.0,1960.0,-37.7839,145.0954,7809.0,,,
365,Balwyn North,4,h,1700000.0,9.2,3104.0,3.0,2.0,5.0,754.0,175.0,1960.0,-37.786,145.0886,7809.0,,,
366,Balwyn North,3,h,1651000.0,9.2,3104.0,3.0,1.0,2.0,657.0,151.0,1960.0,-37.7895,145.0985,7809.0,,,
367,Balwyn North,5,h,1920000.0,9.2,3104.0,5.0,3.0,2.0,900.0,355.0,1955.0,-37.7868,145.0677,7809.0,,,
368,Balwyn North,5,h,1560000.0,9.2,3104.0,5.0,2.0,3.0,845.0,199.0,1980.0,-37.7898,145.1021,7809.0,,,
369,Balwyn North,3,h,1038000.0,9.2,3104.0,3.0,2.0,1.0,207.0,144.0,2003.0,-37.7893,145.092,7809.0,,,
370,Balwyn North,5,h,1660000.0,9.2,3104.0,4.0,3.0,2.0,737.0,193.0,1950.0,-37.7975,145.0961,7809.0,,,
371,Balwyn North,3,h,1770000.0,9.2,3104.0,3.0,2.0,1.0,720.0,147.0,1955.0,-37.7938,145.0838,7809.0,,,
372,Balwyn North,2,u,691500.0,9.2,3104.0,3.0,1.0,1.0,0.0,102.0,1968.0,-37.7938,145.0666,7809.0,,,
